Date,Israeli_Lines_MWs,Gaza_Power_Plant_MWs,Egyptian_Lines_MWs,Total_daily_Supply_available_in_MWs,Overall_demand_in_MWs,Power_Cuts_hours_day_400mg,Temp
2018-10-24,120,21,0,141,522,6,30
2018-10-25,120,51,0,171,402,10,26
2018-10-26,120,51,0,171,390,10,24
2018-10-27,120,51,0,171,391,10,25
2018-10-28,120,51,0,171,397,10,25
2018-10-29,120,75,0,195,404,11,27
2018-10-30,120,75,0,195,406,11,27
2018-10-31,120,75,0,195,408,11,28
2018-11-01,120,75,0,195,405,11,27
2018-11-02,120,75,0,195,399,16,26
2018-11-03,120,75,0,195,402,16,25
2018-11-04,120,75,0,195,410,16,25
2018-11-05,120,75,0,195,399,16,24
2018-11-06,120,75,0,195,391,16,23
2018-11-07,120,75,0,195,403,15,24
2018-11-08,120,75,0,195,407,15,24
2018-11-09,120,75,0,195,397,15,24
2018-11-10,120,75,0,195,399,15,24
2018-11-11,120,75,0,195,401,15,24
2018-11-12,120,75,0,195,394,15,24
2018-11-13,120,75,0,195,383,15,24
2018-11-14,120,75,0,195,390,15,23
2018-11-15,120,75,0,195,395,15,23
2018-11-16,120,75,0,195,388,15,24
2018-11-17,120,75,0,195,395,15,24
2018-11-18,120,75,0,195,401,15,24
2018-11-19,120,75,0,195,390,15,23
2018-11-20,120,75,0,195,395,15,22
2018-11-21,120,75,0,195,401,15,22
2018-11-22,120,75,0,195,391,15,22
2018-11-23,120,79,0,199,406,15,20
2018-11-24,120,79,0,199,394,15,20
2018-11-25,120,79,0,199,393,15,20
2018-11-26,120,79,0,199,394,15,20
2018-11-27,120,79,0,199,409,15,22
2018-11-28,120,79,0,199,398,15,24
2018-11-29,120,79,0,199,403,15,22
2018-11-30,120,79,0,199,399,15,22
2018-12-01,120,79,0,199,392,16,22
2018-12-02,120,79,0,199,390,16,21
2018-12-03,120,79,0,199,393,16,21
2018-12-04,120,79,0,199,393,16,21
2018-12-05,120,79,0,199,417,15,20
2018-12-06,120,79,0,199,421,15,18
2018-12-07,120,79,0,199,432,14,17
2018-12-08,120,79,0,199,452,14,18
2018-12-09,120,79,0,199,433,14,19
2018-12-10,120,79,0,199,420,15,20
2018-12-11,120,79,0,199,432,15,20
2018-12-12,120,79,0,199,412,15,19
2018-12-13,120,79,0,199,414,15,19
2018-12-14,120,79,0,199,416,15,19
2018-12-15,120,79,0,199,404,15,20
2018-12-16,120,79,0,199,406,15,21
2018-12-17,120,79,0,199,420,15,20
2018-12-18,120,79,0,199,411,15,20
2018-12-19,120,79,0,199,449,14,19
2018-12-20,120,79,0,199,527,13,17
2018-12-21,120,79,0,199,459,14,18
2018-12-22,120,79,0,199,443,14,18
2018-12-23,120,79,0,199,462,13,19
2018-12-24,120,79,0,199,453,13,20
2018-12-25,120,79,0,199,464,13,20
2018-12-26,120,79,0,199,445,13,20
2018-12-27,120,79,0,199,536,11,17
2018-12-28,120,79,0,199,542,11,16
2018-12-29,120,79,0,199,570,11,16
2018-12-30,120,79,0,199,582,8.5,15
2018-12-31,120,79,0,199,560,8.5,17
2019-01-01,120,79,0,199,528,8.5,17
2019-01-02,120,79,0,199,558,9,16
2019-01-03,120,79,0,199,526,9,17
2019-01-04,120,79,0,199,498,9,17
2019-01-05,120,80,0,200,506,9,16
2019-01-06,120,80,0,200,566,9,15
2019-01-07,120,80,0,200,556,9,15
2019-01-08,120,80,0,200,566,9,16
2019-01-09,120,80,0,200,558,9,14
2019-01-10,120,80,0,200,546,9,15
2019-01-11,120,80,0,200,514,9,17
2019-01-12,120,80,0,200,536,9,17
2019-01-13,120,80,0,200,564,9,16
2019-01-14,120,80,0,200,570,8,16
2019-01-15,120,80,0,200,554,9,16
2019-01-16,120,80,0,200,622,8,14
2019-01-17,120,80,0,200,594,9,15
2019-01-18,120,80,0,200,536,9,16
2019-01-19,120,80,0,200,500,9,17
2019-01-20,120,80,0,200,564,9,17
2019-01-21,120,80,0,200,536,9,18
2019-01-22,120,80,0,200,543,9,18
2019-01-23,120,80,0,200,552,9,19
2019-01-24,120,80,0,200,536,10,21
2019-01-25,120,80,0,200,510,10,22
2019-01-26,120,80,0,200,494,10,23
2019-01-27,120,80,0,200,520,9,21
2019-01-28,120,80,0,200,562,9,19
2019-01-29,120,80,0,200,524,11,21
2019-01-30,120,80,0,200,528,11,20
2019-01-31,120,80,0,200,510,11,20
2019-02-01,120,80,0,200,510,11,21
2019-02-02,120,80,0,200,496,11,21
2019-02-03,120,80,0,200,512,11,22
2019-02-04,120,80,0,200,506,11,24
2019-02-05,120,80,0,200,504,12,26
2019-02-06,120,80,0,200,514,12,24
2019-02-07,120,80,0,200,470,12,20
2019-02-08,120,80,0,200,471,12,18
2019-02-09,120,80,0,200,490,12,15
2019-02-10,120,80,0,200,504,12,15
2019-02-11,120,80,0,200,504,12,15
2019-02-12,120,80,0,200,487,12,18
2019-02-13,120,80,0,200,476,12,21
2019-02-14,120,80,0,200,500,12,19
2019-02-15,120,80,0,200,504,12,15
2019-02-16,120,80,0,200,496,12,16
2019-02-17,120,80,0,200,492,12,14
2019-02-18,120,80,0,200,523,11,16
2019-02-19,120,80,0,200,569,11,16
2019-02-20,120,80,0,200,518,12,17
2019-02-21,120,80,0,200,498,12,17
2019-02-22,120,80,0,200,467,13,18
2019-02-23,120,80,0,200,487,12,19
2019-02-24,120,80,0,200,485,12,19
2019-02-25,120,80,0,200,549,12,23
2019-02-26,120,80,0,200,510,12,20
2019-02-27,120,80,0,200,518,12,16
2019-02-28,120,80,0,200,532,12,15
2019-03-01,120,80,0,200,511,12,17
2019-03-02,120,80,0,200,508,12,17
2019-03-03,120,80,0,200,496,13,18
2019-03-04,120,80,0,200,483,13,17
2019-03-05,120,80,0,200,492,13,17
2019-03-06,120,80,0,200,488,13,19
2019-03-07,120,80,0,200,488,13,19
2019-03-08,120,80,0,200,491,13,19
2019-03-09,120,80,0,200,502,12,18
2019-03-10,120,80,0,200,538,12,18
2019-03-11,120,80,0,200,474,14,20
2019-03-12,120,80,0,200,487,14,24
2019-03-13,120,80,0,200,462,15,22
2019-03-14,120,80,0,200,472,15,18
2019-03-15,120,80,0,200,492,14,20
2019-03-16,120,80,0,200,501,14,17
2019-03-17,120,80,0,200,470,15,17
2019-03-18,120,80,0,200,474,15,18
2019-03-19,108,81,0,189,471,14,20
2019-03-20,108,81,0,189,418,15,20
2019-03-21,120,80,0,200,448,15,20
2019-03-22,120,80,0,200,422,15,22
2019-03-23,120,80,0,200,438,15,20
2019-03-24,120,80,0,200,469,15,15
2019-03-25,120,56,0,176,496,12,16
2019-03-26,120,56,0,176,514,12,17
2019-03-27,120,56,0,176,513,10,19
2019-03-28,120,56,0,176,488,10,20
2019-03-29,120,56,0,176,484,10,20
2019-03-30,120,47.5,0,167.5,505,9,17
2019-03-31,120,47.5,0,167.5,485,9,16
2019-04-01,120,47.5,0,167.5,486,9,15
2019-04-02,120,47.5,0,167.5,483,9,18
2019-04-03,120,47.5,0,167.5,454,9,18
2019-04-04,120,74.5,0,194.5,461,12,21
2019-04-05,120,71,0,191,448,12,21
2019-04-06,120,71,0,191,446,14,22
2019-04-07,108,67,0,175,446,13,26
2019-04-08,120,71,0,191,429,14,27
2019-04-09,120,71,0,191,420,14,25
2019-04-10,120,71,0,191,408,15,25
2019-04-11,120,71,0,191,415,15,24
2019-04-12,120,71,0,191,410,15,26
2019-04-13,120,71,0,191,392,16,28
2019-04-14,120,71,0,191,412,15,20
2019-04-15,120,71,0,191,418,15,22
2019-04-16,120,71,0,191,389,16,20
2019-04-17,120,49.5,0,169.5,423,14,19
2019-04-18,120,71,0,191,406,15,19
2019-04-19,120,71,0,191,388,15,20
2019-04-20,120,71,0,191,392,15,22
2019-04-21,120,71,0,191,402,15,23
2019-04-22,120,71,0,191,382,16,24
2019-04-23,120,71,0,191,386,16,25
2019-04-24,120,71,0,191,394,16,25
2019-04-25,120,71,0,191,382,16,27
2019-04-26,120,71,0,191,344,16,26
2019-04-27,120,71,0,191,359,16,26
2019-04-28,120,71,0,191,354,16,25
2019-04-29,120,71,0,191,382,16,28
2019-04-30,120,71,0,191,390,16,29
2019-05-01,120,71,0,191,360,16,30
2019-05-02,108,71,0,179,444,14,30
2019-05-03,120,71,0,191,374,16,24
2019-05-04,120,71,0,191,354,16,25
2019-05-05,96,45,0,141,350,12,27
2019-05-06,108,48.5,0,156.5,410,12,33
2019-05-07,108,45.5,0,153.5,400,12,27
2019-05-08,120,46,0,166,360,14,23
2019-05-09,120,46,0,166,383,14,23
2019-05-10,120,46,0,166,378,14,22
2019-05-11,120,46,0,166,378,14,22
2019-05-12,108,74,0,182,392,14,27
2019-05-13,120,74,0,194,373,14,30
2019-05-14,120,74,0,194,388,14,29
2019-05-15,108,74,0,182,392,14,30
2019-05-16,120,73,0,173,368,16,32
2019-05-17,120,71,0,191,370,16,30
2019-05-18,120,71,0,191,370,16,29
2019-05-19,120,71,0,191,347,16,28
2019-05-20,120,71,0,191,366,16,29
2019-05-21,120,71,0,191,349,16,29
2019-05-22,120,71,0,191,361,16,33
2019-05-23,120,65,0,185,390,12,41
2019-05-24,120,65,0,185,398,12,42
2019-05-25,120,71,0,191,376,16,29
2019-05-26,120,71,0,191,363,16,28
2019-05-27,120,71,0,191,364,16,30
2019-05-28,120,71,0,191,352,16,32
2019-05-29,120,71,0,191,382,16,33
2019-05-30,120,71,0,191,373,16,34
2019-05-31,120,71,0,191,364,16,29
2019-06-01,120,71,0,191,363,16,30
2019-06-02,120,71,0,191,382,16,32
2019-06-03,116,71,0,187,392,16,32
2019-06-04,120,71,0,191,382,16,30
2019-06-05,120,71,0,191,385,16,29
2019-06-06,120,71,0,191,361,16,29
2019-06-07,120,71,0,191,353,16,31
2019-06-08,120,71,0,191,377,16,32
2019-06-09,120,71,0,191,370,16,32
2019-06-10,120,71,0,191,418,12,32
2019-06-11,120,71,0,191,436,12,32
2019-06-12,120,71,0,191,426,12,31
2019-06-13,120,71,0,191,427,12,30
2019-06-14,120,71,0,191,391,14,30
2019-06-15,120,71,0,191,408,14,29
2019-06-16,120,71,0,191,446,10,29
2019-06-17,96,72,0,168,461,10,30
2019-06-18,120,71,0,191,464,10,29
2019-06-19,120,71,0,191,430,10,29
2019-06-20,120,71,0,191,451,10,30
2019-06-21,120,71,0,191,378,14,30
2019-06-22,120,71,0,191,436,12,32
2019-06-23,120,71,0,191,465,10,31
2019-06-24,120,71,0,191,458,10,31
2019-06-25,108,47,0,155,470,8,34
2019-06-26,120,47,0,167,469,10,35
2019-06-27,120,47,0,167,482,10,34
2019-06-28,120,47,0,167,439,10,33
2019-06-29,120,71,0,191,469,10,32
2019-06-30,120,71,0,191,457,10,32
2019-07-01,120,71,0,191,456,10,32
2019-07-02,120,71,0,191,451,10,31
2019-07-03,120,71,0,191,468,10,32
2019-07-04,120,71,0,191,439,10,31
2019-07-05,120,71,0,191,442,10,31
2019-07-06,120,71,0,191,455,10,32
2019-07-07,120,71,0,191,467,10,32
2019-07-08,120,71,0,191,464,10,32
2019-07-09,120,71,0,191,460,10,33
2019-07-10,120,71,0,191,465,10,33
2019-07-11,120,71,0,191,496,10,33
2019-07-12,120,71,0,191,434,10,32
2019-07-13,120,71,0,191,452,10,31
2019-07-14,120,71,0,191,482,10,31
2019-07-15,120,71,0,191,454,10,31
2019-07-16,120,71,0,191,471,10,33
2019-07-17,120,59,0,179,502,10,38
2019-07-18,120,71,0,191,462,10,32
2019-07-19,120,71,0,191,437,10,30
2019-07-20,120,71,0,191,468,10,31
2019-07-21,120,71,0,191,455,10,30
2019-07-22,120,71,0,191,460,10,31
2019-07-23,120,71,0,191,485,10,32
2019-07-24,120,71,0,191,481,10,32
2019-07-25,120,71,0,191,464,10,31
2019-07-26,108,65,0,173,419,10,31
2019-07-27,120,71,0,191,472,10,32
2019-07-28,120,71,0,191,469,10,32
2019-07-29,120,71,0,191,471,10,31
2019-07-30,120,71,0,191,477,10,32
2019-07-31,108,67,0,175,462,10,32
2019-08-01,120,67,0,187,466,10,32
2019-08-02,120,67,0,187,424,10,30
2019-08-03,108,67,0,175,472,10,31
2019-08-04,120,67,0,187,474,10,32
2019-08-05,120,67,0,187,470,10,32
2019-08-06,120,67,0,187,476,10,31
2019-08-07,120,67,0,187,483,10,31
2019-08-08,120,67,0,187,476,10,30
2019-08-09,120,65,0,185,446,10,32
2019-08-10,120,65,0,185,479,10,32
2019-08-11,120,65,0,185,385,12,31
2019-08-12,120,65,0,185,406,12,31
2019-08-13,120,65,0,185,396,12,31
2019-08-14,108,64,0,172,450,10,32
2019-08-15,120,65,0,185,465,10,33
2019-08-16,120,65,0,185,425,10,34
2019-08-17,120,65,0,185,454,10,31
2019-08-18,120,65,0,185,468,10,30
2019-08-19,120,65,0,185,456,10,30
2019-08-20,120,65,0,185,455,10,30
2019-08-21,120,65,0,185,460,10,32
2019-08-22,120,65,0,185,462,10,32
2019-08-23,120,65,0,185,426,10,31
2019-08-24,120,65,0,185,473,10,32
2019-08-25,120,65,0,185,462,10,32
2019-08-26,120,45,0,165,477,9,32
2019-08-27,120,45,0,165,486,9,32
2019-08-28,120,45,0,165,480,9,31
2019-08-29,120,45,0,165,486,9,31
2019-08-30,120,45,0,165,450,9,31
2019-08-31,120,45,0,165,479,9,31
2019-09-01,120,45,0,165,478,9,31
2019-09-02,120,65,0,185,483,10,31
2019-09-03,120,65,0,185,469,10,30
2019-09-04,120,65,0,185,468,10,30
2019-09-05,120,65,0,185,473,10,30
2019-09-06,120,65,0,185,419,12,29
2019-09-07,120,66,0,186,452,10,29
2019-09-08,120,66,0,186,460,10,29
2019-09-09,120,66,0,186,464,10,30
2019-09-10,120,66,0,186,472,10,30
2019-09-11,120,66,0,186,462,10,30
2019-09-12,120,66,0,186,458,10,31
2019-09-13,120,66,0,186,409,12,30
2019-09-14,120,66,0,186,422,12,29
2019-09-15,120,66,0,186,446,12,29
2019-09-16,120,66,0,186,437,12,30
2019-09-17,120,66,0,186,443,12,30
2019-09-18,120,66,0,186,450,12,31
2019-09-19,120,66,0,186,444,12,31
2019-09-20,120,66,0,186,389,14,29
2019-09-21,120,66,0,186,435,12,29
2019-09-22,120,66,0,186,440,12,29
2019-09-23,120,66,0,186,430,13,29
2019-09-24,120,66,0,186,428,13,29
2019-09-25,120,66,0,186,430,13,29
2019-09-26,120,66,0,186,423,13,30
2019-09-27,120,66,0,186,401,14,30
2019-09-28,120,66,0,186,415,13,29
2019-09-29,120,66,0,186,422,13,29
2019-09-30,120,66,0,186,425,13,29
2019-10-01,120,66,0,186,424,13,28
2019-10-02,120,66,0,186,410,14,28
2019-10-03,120,66,0,186,414,14,28
2019-10-04,120,66,0,186,364,16,28
2019-10-05,120,66,0,186,390,14,27
2019-10-06,120,66,0,186,396,14,28
2019-10-07,120,66,0,186,372,14,28
2019-10-08,120,66,0,186,385,14,30
2019-10-09,120,66,0,186,400,14,30
2019-10-10,120,66,0,186,379,14,29
2019-10-11,120,66,0,186,349,16,29
2019-10-12,120,66,0,186,395,14,29
2019-10-13,120,66,0,186,384,14,30
2019-10-14,120,66,0,186,394,14,30
2019-10-15,108,66,0,174,429,13,29
2019-10-16,120,66,0,186,399,14,29
2019-10-17,120,66,0,186,388,14,28
2019-10-18,120,66,0,186,363,14,28
2019-10-19,120,48,0,168,412,12,28
2019-10-20,120,66,0,186,417,12,28
2019-10-21,120,48,0,168,407,12,28
2019-10-22,120,48,0,168,420,12,28
2019-10-23,120,48,0,168,429,12,27
2019-10-24,120,48,0,168,427,12,26
2019-10-25,120,48,0,168,377,12,25
2019-10-26,120,48,0,168,453,10,25
2019-10-27,120,48,0,168,422,12,25
2019-10-28,120,47,0,167,400,12,25
2019-10-29,120,47,0,167,418,12,25
2019-10-30,120,47,0,167,422,12,26
2019-10-31,120,47,0,167,386,14,26
2019-11-01,120,47,0,167,356,14,26
2019-11-02,120,47,0,167,415,12,26
2019-11-03,120,47,0,167,424,12,27
2019-11-04,120,47,0,167,409,13,27
2019-11-05,120,47,0,167,410,13,28
2019-11-06,120,47,0,167,395,14,28
2019-11-07,120,47,0,167,390,14,28
2019-11-08,120,47,0,167,382,14,29
2019-11-09,120,47,0,167,407,14,29
2019-11-10,120,47,0,167,420,13,29
2019-11-11,120,47,0,167,428,12,30
2019-11-12,120,47,0,167,402,13,30
2019-11-13,108,47,0,155,430,10,30
2019-11-14,120,47,0,167,430,10,31
2019-11-15,120,47,0,167,396,14,29
2019-11-16,120,47,0,167,399,14,26
2019-11-17,120,47,0,167,434,10,25
2019-11-18,120,47,0,167,414,12,25
2019-11-19,120,47,0,167,423,12,25
2019-11-20,120,47,0,167,436,12,24
2019-11-21,120,47,0,167,436,12,23
2019-11-22,120,47,0,167,426,12,23
2019-11-23,120,47,0,167,448,12,23
2019-11-24,115,47,0,162,439,12,24
2019-11-25,120,47,0,167,420,12,25
2019-11-26,120,47,0,167,434,12,25
2019-11-27,120,47,0,167,420,12,22
2019-11-28,120,47,0,167,424,12,22
2019-11-29,120,47,0,167,406,14,23
2019-11-30,120,47,0,167,431,13,25
2019-12-01,120,47,0,167,420,13,26
2019-12-02,120,47,0,167,417,13,24
2019-12-03,120,47,0,167,430,13,22
2019-12-04,120,47,0,167,428,13,22
2019-12-05,120,47,0,167,450,12,21
2019-12-06,120,47,0,167,428,13,20
2019-12-07,120,47,0,167,446,12,19
2019-12-08,120,47,0,167,490,10,18
2019-12-09,120,47,0,167,479,10,18
2019-12-10,120,47,0,167,476,10,20
2019-12-11,120,47,0,167,468,10,20
2019-12-12,120,83,0,203,468,12,19
2019-12-13,120,48,0,168,460,10,19
2019-12-14,120,48,0,168,488,10,18
2019-12-15,120,48,0,168,502,10,18
2019-12-16,120,48,0,168,507,9,18
2019-12-17,120,48,0,168,478,9,19
2019-12-18,120,48,0,168,492,9,19
2019-12-19,120,48,0,168,494,9,20
2019-12-20,120,48,0,168,474,11,21
2019-12-21,120,48,0,168,476,11,22
2019-12-22,120,83,0,203,512,10,20
2019-12-23,120,83,0,203,482,10,20
2019-12-24,120,83,0,203,516,9,18
2019-12-25,120,83,0,203,520,9,17
2019-12-26,120,83,0,203,520,9,17
2019-12-27,120,83,0,203,516,9,17
2019-12-28,120,83,0,203,510,9,16
2019-12-29,120,83,0,203,490,10,16
2019-12-30,120,83,0,203,503,10,16
2019-12-31,120,83,0,203,488,10,16
2020-01-01,120,83,0,203,497,10,17
2020-01-02,120,83,0,203,487,11,16
2020-01-03,120,83,0,203,490,11,15
2020-01-04,120,83,0,203,529,11,15
2020-01-05,120,83,0,203,506,11,16
2020-01-06,120,83,0,203,504,11,16
2020-01-07,120,83,0,203,576,11,16
2020-01-08,120,83,0,203,570,11,15
2020-01-09,120,83,0,203,592,11,16
2020-01-10,120,83,0,203,542,11,16
2020-01-11,120,83,0,203,572,11,16
2020-01-12,120,83,0,203,508,11,17
2020-01-13,120,83,0,203,580,11,17
2020-01-14,120,83,0,203,580,11,18
2020-01-15,120,83,0,203,512,12,21
2020-01-16,120,83,0,203,518,12,20
2020-01-17,120,83,0,203,552,11,16
2020-01-18,120,83,0,203,558,11,17
2020-01-19,120,83,0,203,546,11,16
2020-01-20,120,83,0,203,580,11,16
2020-01-21,120,83,0,203,604,10,13
2020-01-22,120,83,0,203,604,10,13
2020-01-23,120,83,0,203,606,10,12
2020-01-24,108,83,0,191,616,10,13
2020-01-25,120,83,0,203,558,11,14
2020-01-26,120,83,0,203,540,11,15
2020-01-27,120,83,0,203,574,11,17
2020-01-28,120,83,0,203,545,11,18
2020-01-29,108,84,0,192,573,11,18
2020-01-30,120,83,0,203,528,11,18
2020-01-31,120,83,0,203,530,11,17
2020-02-01,120,83,0,203,542,11,17
2020-02-02,120,83,0,203,544,11,18
2020-02-03,108,83,0,191,538,11,17
2020-02-04,120,83,0,203,528,12,18
2020-02-05,120,83,0,203,492,12,18
2020-02-06,120,83,0,203,490,12,18
2020-02-07,120,83,0,203,481,13,16
2020-02-08,120,83,0,203,592,10,14
2020-02-09,120,83,0,203,576,11,11
2020-02-10,120,90,0,210,625,10,10
2020-02-11,120,83,0,203,565,11,14
2020-02-12,120,83,0,203,539,11,18
2020-02-13,120,83,0,203,486,12,18
2020-02-14,120,83,0,203,528,12,20
2020-02-15,120,83,0,203,468,13,20
2020-02-16,120,83,0,203,518,13,18
2020-02-17,120,83,0,203,483,13,17
2020-02-18,120,83,0,203,478,13,18
2020-02-19,120,83,0,203,534,12,16
2020-02-20,120,83,0,203,506,12,16
2020-02-21,120,83,0,203,468,13,18
2020-02-22,120,83,0,203,479,13,16
2020-02-23,120,83,0,203,472,13,16
2020-02-24,120,83,0,203,484,13,16
2020-02-25,120,83,0,203,488,13,16
2020-02-26,120,83,0,203,469,13,18
2020-02-27,120,83,0,203,454,14,19
2020-02-28,120,83,0,203,389,14,22
2020-02-29,120,83,0,203,430,13,15
2020-03-01,120,83,0,203,454,13,16
2020-03-02,120,83,0,203,440,14,17
2020-03-03,120,83,0,203,426,14,17
2020-03-04,120,75,0,195,438,13,26
2020-03-05,120,75,0,195,385,14,24
2020-03-06,120,75,0,195,420,14,17
2020-03-07,120,75,0,195,406,14,18
2020-03-08,120,75,0,195,404,14,20
2020-03-09,120,65,0,185,413,13,26
2020-03-10,120,75,0,195,416,14,18
2020-03-11,120,75,0,195,401,14,19
2020-03-12,120,75,0,195,410,14,25
2020-03-13,120,75,0,195,368,15,18
2020-03-14,120,75,0,195,401,15,17
2020-03-15,120,75,0,195,371,15,19
2020-03-16,120,75,0,195,387,15,22
2020-03-17,120,80,0,200,438,13,17
2020-03-18,120,80,0,200,426,14,15
2020-03-19,120,80,0,200,466,13,15
2020-03-20,120,80,0,200,436,13,14
2020-03-21,120,80,0,200,497,13,14
2020-03-22,120,80,0,200,424,13,17
2020-03-23,120,80,0,200,437,13,23
2020-03-24,120,80,0,200,420,13,18
2020-03-25,120,80,0,200,418,13,18
2020-03-26,120,80,0,200,416,14,22
2020-03-27,120,80,0,200,394,14,21
2020-03-28,120,80,0,200,416,14,18
2020-03-29,120,80,0,200,408,14,19
2020-03-30,108,79,0,187,398,13,23
2020-03-31,108,79,0,187,460,13,18
2020-04-01,120,77,0,197,409,13,18
2020-04-02,120,77,0,197,408,13,18
2020-04-03,120,77,0,197,377,15,21
2020-04-04,120,77,0,197,396,14,26
2020-04-05,120,77,0,197,376,15,29
2020-04-06,120,77,0,197,410,14,20
2020-04-07,120,70,0,190,370,15,18
2020-04-08,120,70,0,190,396,14,18
2020-04-09,120,70,0,190,364,15,19
2020-04-10,120,70,0,190,383,15,17
2020-04-11,120,70,0,190,381,14,17
2020-04-12,120,70,0,190,371,15,19
2020-04-13,120,70,0,190,374,15,20
2020-04-14,120,70,0,190,392,14,20
2020-04-15,120,70,0,190,339,15,21
2020-04-16,120,70,0,190,361,15,25
2020-04-17,120,70,0,190,350,15,19
2020-04-18,120,70,0,190,364,15,21
2020-04-19,120,70,0,190,365,15,22
2020-04-20,120,70,0,190,387,15,22
2020-04-21,120,70,0,190,353,15,22
2020-04-22,120,65,0,185,370,15,29
2020-04-23,120,65,0,185,361,15,20
2020-04-24,120,65,0,185,378,15,25
2020-04-25,120,65,0,185,375,15,19
2020-04-26,120,65,0,185,389,14,20
2020-04-27,120,65,0,185,382,14,21
2020-04-28,120,65,0,185,368,14,21
2020-04-29,120,65,0,185,372,14,20
2020-04-30,120,65,0,185,368,14,21
2020-05-01,120,65,0,185,348,15,24
2020-05-02,120,65,0,185,366,14,21
2020-05-03,120,65,0,185,345,15,23
2020-05-04,120,65,0,185,362,14,21
2020-05-05,120,65,0,185,376,14,21
2020-05-06,120,65,0,185,372,14,20
2020-05-07,120,65,0,185,357,15,23
2020-05-08,120,65,0,185,341,15,25
2020-05-09,120,65,0,185,340,15,22
2020-05-10,120,65,0,185,358,15,22
2020-05-11,120,65,0,185,356,15,23
2020-05-12,120,65,0,185,344,15,25
2020-05-13,120,65,0,185,361,15,26
2020-05-14,120,63,0,183,363,15,25
2020-05-15,120,63,0,183,349,15,27
2020-05-16,120,60,0,180,363,14,33
2020-05-17,120,60,0,180,370,15,30
2020-05-18,120,60,0,180,396,14,32
2020-05-19,120,56,0,176,421,14,35
2020-05-20,120,56,0,176,437,13,35
2020-05-21,120,56,0,176,414,13,32
2020-05-22,120,62,0,182,414,13,27
2020-05-23,120,62,0,182,399,14,23
2020-05-24,120,65,0,185,306,16,23
2020-05-25,120,62,0,182,306,16,22
2020-05-26,120,62,0,182,310,15,24
2020-05-27,120,62,0,182,347,15,24
2020-05-28,120,62,0,182,366,15,23
2020-05-29,120,62,0,182,332,15,22
2020-05-30,120,62,0,182,340,15,22
2020-05-31,120,62,0,182,344,15,23
2020-06-01,120,62,0,182,373,15,24
2020-06-02,120,62,0,182,347,15,26
2020-06-03,120,62,0,182,361,15,26
2020-06-04,120,62,0,182,365,15,27
2020-06-05,120,62,0,182,317,15,27
2020-06-06,120,62,0,182,360,15,28
2020-06-07,120,62,0,182,413,15,30
2020-06-08,120,62,0,182,361,15,28
2020-06-09,120,62,0,182,364,15,28
2020-06-10,120,62,0,182,391,14,30
2020-06-11,120,62,0,182,358,15,28
2020-06-12,120,62,0,182,332,15,29
2020-06-13,120,62,0,182,386,14,29
2020-06-14,120,62,0,182,386,14,30
2020-06-15,120,62,0,182,368,15,28
2020-06-16,120,62,0,182,391,14,27
2020-06-17,120,62,0,182,409,14,30
2020-06-18,120,62,0,182,401,14,25
2020-06-19,120,62,0,182,344,15,25
2020-06-20,120,60,0,180,374,14,26
2020-06-21,120,60,0,180,403,14,33
2020-06-22,120,62,0,182,419,14,27
2020-06-23,120,65,0,185,393,14,27
2020-06-24,120,65,0,185,400,14,27
2020-06-25,120,65,0,185,395,14,26
2020-06-26,120,65,0,185,328,15,27
2020-06-27,120,63,0,183,397,14,28
2020-06-28,120,63,0,183,399,14,28
2020-06-29,120,67,0,187,374,15,27
2020-06-30,120,63,0,183,413,13,27
2020-07-01,120,62,0,182,419,13,28
2020-07-02,120,60,0,180,388,13,29
2020-07-03,120,60,0,180,350,14,29
2020-07-04,120,60,0,180,418,12,29
2020-07-05,120,60,0,180,435,12,29
2020-07-06,120,60,0,180,418,12,28
2020-07-07,120,60,0,180,463,10,29
2020-07-08,120,60,0,180,426,11,28
2020-07-09,120,60,0,180,426,11,28
2020-07-10,120,60,0,180,374,13,28
2020-07-11,120,60,0,180,386,12,29
2020-07-12,120,62,0,182,420,11,28
2020-07-13,120,60,0,180,426,11,28
2020-07-14,120,62,0,182,440,11,29
2020-07-15,120,62,0,182,430,11,29
2020-07-16,120,62,0,182,418,11,28
2020-07-17,120,62,0,182,368,12,28
2020-07-18,120,62,0,182,426,11,28
2020-07-19,120,62,0,182,425,11,29
2020-07-20,120,60,0,180,430,11,29
2020-07-21,120,60,0,180,435,11,30
2020-07-22,120,60,0,180,435,11,30
2020-07-23,120,60,0,180,437,11,29
2020-07-24,120,58,0,178,366,11,30
2020-07-25,120,57,0,177,435,10,30
2020-07-26,120,57,0,177,448,10,31
2020-07-27,120,57,0,177,454,10,31
2020-07-28,120,59,0,179,447,10,30
2020-07-29,120,59,0,179,453,10,31
2020-07-30,120,59,0,179,442,10,32
2020-07-31,120,59,0,179,390,10,30
2020-08-01,120,57,0,177,369,12,30
2020-08-02,120,60,0,180,372,12,30
2020-08-03,120,60,0,180,407,11,30
2020-08-04,120,60,0,180,438,10,30
2020-08-05,120,63,0,183,436,10,29
2020-08-06,120,63,0,183,433,10,29
2020-08-07,120,63,0,183,376,10,30
2020-08-08,120,64,0,184,433,10,30
2020-08-09,120,64,0,184,437,10,29
2020-08-10,120,44,0,164,479,9,29
2020-08-11,120,41,0,161,459,9,29
2020-08-12,120,60,0,180,454,10,29
2020-08-13,120,60,0,180,426,10,30
